GeneID	Length	X.home.xubuntu.Desktop.Mjaw..3.files1.SLO1_1.fq.gz.subread.BAM	X.home.xubuntu.Desktop.Mjaw..3.files1.SLO3_1.fq.gz.subread.BAM	X.home.xubuntu.Desktop.Mjaw..3.files1.SLO4_1.fq.gz.subread.BAM	X.home.xubuntu.Desktop.Mjaw..3.files1.SLO5_1.fq.gz.subread.BAM	X.home.xubuntu.Desktop.Mjaw..3.files1.SLO7_1.fq.gz.subread.BAM	X.home.xubuntu.Desktop.Mjaw..3.files1.SLO8_1.fq.gz.subread.BAM
148213	6497	112	62	68	98	65	166
388524	1397	2914	2243	2392	3557	2237	2667
730087	622	16	3	9	15	14	6
100505851	1138	4	2	0	0	3	2
100289269	1365	22	18	19	17	16	23
9534	3986	353	212	268	330	202	323
100101266	1255	4	5	3	6	7	7
148189	2051	41	44	37	29	30	53
100506694	775	43	53	17	47	47	44
148145	3444	5	1	0	2	0	1
100505835	1948	0	0	0	0	0	0
7386	1224	629	541	506	647	409	437
342865	1243	0	0	0	1	0	0
10775	2594	262	281	284	308	190	174
79156	1740	71	131	226	197	166	94
83636	4833	380	362	368	420	300	320
898	1986	34	38	35	29	27	22
100507060	385	0	0	0	0	0	0
8725	2278	939	775	997	1066	624	1005
9745	4935	0	1	0	0	0	0
94023	531	0	4	0	0	0	0
57616	4913	250	335	297	246	196	223
100507550	5676	0	0	0	0	0	0
100507527	447	0	0	0	0	0	0
100507571	837	0	0	0	0	0	0
22847	7718	324	301	451	498	377	585
147991	6189	511	396	404	463	329	400
9141	567	174	132	152	177	103	141
84079	4453	810	843	835	932	693	644
388531	2894	2	4	6	5	2	1
390916	2967	164	153	147	169	139	123
91646	1617	2	8	1	5	0	1
100505480	3176	8	8	1	1	2	2
11136	1776	5	1	0	5	3	5
84902	2605	76	91	91	151	80	76
91442	1152	20	12	15	20	15	14
85415	3531	3	6	5	7	10	8
55094	3362	168	211	238	230	199	196
126248	1724	28	21	32	19	25	36
4037	3698	130	131	65	77	95	67
56301	1946	0	4	2	0	0	0
1050	2591	721	1002	515	842	432	431
80054	2201	24	18	12	18	4	12
1054	3736	715	738	672	816	615	569
5184	2010	334	389	364	374	281	198
64377	2898	9	24	10	20	21	4
79047	4932	135	248	228	232	127	124
26065	3772	1995	1929	2017	2163	1583	1830
9710	6683	511	506	448	585	416	668
79860	2067	15	19	14	14	15	34
2821	4474	1428	2111	1732	1946	1496	1152
84306	1158	40	34	32	49	37	43
10054	2665	1256	995	1206	1470	842	981
100505842	501	21	15	17	18	11	22
126374	2204	2	2	1	2	2	0
643719	602	0	2	0	1	1	0
284402	427	1	1	0	1	0	1
100130342	1455	2	14	6	3	4	6
55900	2623	451	441	356	546	291	436
339318	2951	219	170	190	276	175	208
148103	3115	26	26	14	27	30	33
400685	2080	35	44	42	34	34	62
90075	2733	68	53	56	65	69	102
126375	3888	412	421	348	491	314	422
57655	2640	575	535	390	579	658	651
6324	1979	28	63	9	88	59	25
3249	2365	2	1	3	5	3	3
100128675	4617	0	0	0	0	1	1
5349	2326	0	1	1	7	3	0
163175	2888	1	1	1	1	2	2
5348	614	5	1	4	5	2	5
53822	713	9	8	4	13	11	5
53827	1636	1449	2014	1172	1534	1354	1330
100506239	360	3	1	11	5	6	1
148109	1179	1	2	0	2	0	0
51599	2278	154	110	86	172	115	148
7392	1709	865	912	777	1284	857	693
57817	427	2	6	0	2	5	1
4099	2425	0	0	0	0	0	1
933	3292	142	548	300	104	827	237
2864	923	0	3	2	1	2	0
2865	1674	9	2	6	3	5	14
2867	2053	932	214	466	785	601	651
388533	414	0	0	0	0	0	0
93099	2536	1	2	6	4	10	2
374897	1986	0	0	0	0	0	0
26330	1492	6	6	7	19	9	7
100506469	3776	101	110	87	138	113	129
10430	851	247	352	279	317	229	226
495	3559	0	3	2	3	3	5
23354	4309	155	152	130	180	168	193
79171	1650	266	314	237	312	286	195
2116	1487	7	3	3	7	6	3
1340	590	1093	1137	821	1155	825	594
11045	1223	3	5	0	4	6	4
27033	1960	28	29	29	16	35	27
9757	8469	443	833	727	687	806	856
79713	1196	330	328	246	320	291	283
199746	782	204	275	243	237	136	248
55851	665	235	295	189	239	161	120
55957	900	64	83	73	93	88	75
126393	1457	1	0	0	4	2	0
148137	2147	51	81	99	68	86	86
115703	4401	22	63	37	35	64	71
58510	1677	0	0	0	0	0	0
4868	5024	1	0	0	0	0	0
84063	2993	3	2	3	3	2	2
333	2450	0	5	7	4	4	6
84807	1834	368	458	884	331	326	454
10870	507	1138	1172	1090	1226	1057	786
7305	591	1402	1837	1232	1450	1107	811
79414	2515	10	19	15	17	11	40
644096	1131	88	121	78	94	58	59
163183	1541	5	7	2	7	13	6
84964	977	94	84	77	99	96	87
25999	3349	18	17	12	17	15	32
199745	1825	23	31	28	21	30	31
284403	4745	14	30	30	10	18	12
728361	558	2	1	1	4	1	4
5438	872	76	90	85	105	72	63
1155	1475	480	516	537	711	438	338
826	1478	2835	3341	2013	3937	2795	1535
1346	762	16	25	32	23	30	28
147929	1986	44	54	50	61	34	51
7705	3857	1269	1052	1252	1433	852	1082
100134317	597	0	2	0	1	0	1
100506930	3590	6	7	6	7	6	26
57677	5659	276	264	284	362	281	331
284406	2616	78	55	85	78	71	117
644189	1248	0	0	0	1	0	0
84924	5288	129	136	167	163	90	182
728752	1414	6	12	12	8	8	13
339324	5582	282	267	292	366	183	260
57711	7837	302	309	313	360	309	515
84911	2813	56	54	41	56	52	86
92283	3192	98	100	85	116	71	125
163081	2689	177	149	161	175	151	200
342892	7721	138	172	198	168	164	224
728485	1883	0	0	1	1	1	2
100507272	2566	0	0	0	0	0	3
284408	1236	15	12	16	10	14	24
388536	3035	103	69	114	114	70	124
25850	3120	108	89	112	127	93	126
374899	5247	97	79	94	112	69	116
374900	2910	124	106	116	167	95	118
147923	2984	133	148	176	179	118	193
199704	4194	165	151	186	174	164	183
92285	6210	257	253	291	303	210	341
163087	1694	142	142	180	173	121	178
100507359	1121	1	2	0	1	2	0
284412	2344	3	0	4	1	0	3
100507342	560	35	38	37	32	29	41
284459	2929	274	309	378	324	210	388
84503	5126	124	98	141	126	86	145
148266	4059	97	110	118	111	84	137
148268	2247	136	110	128	178	104	133
100507372	1034	3	4	1	5	6	5
390927	7121	54	34	28	40	29	97
400692	3265	2	0	2	4	2	12
100507433	4103	26	34	34	42	37	67
51276	2276	63	52	76	58	35	88
163255	3159	98	61	54	118	84	173
22835	4611	183	131	144	162	167	170
163115	3142	34	20	19	51	12	46
100129085	279	6	7	1	3	14	2
84775	4538	110	92	92	129	64	117
100507486	1305	26	21	15	27	20	36
126231	2707	148	149	150	189	137	261
644554	668	1	0	0	0	1	2
728853	2850	0	0	0	0	0	1
83889	8947	1	0	0	0	0	0
23094	7984	227	463	472	286	413	327
8193	2475	2	1	2	0	5	0
94274	718	7	6	4	10	13	3
10653	1802	571	593	346	824	394	374
90522	3178	298	458	170	529	377	180
64073	461	0	0	0	0	0	0
9424	2660	420	354	283	431	287	236
57828	3724	31	39	44	40	35	52
5714	1539	850	838	719	871	642	448
199720	2154	14	5	10	10	5	13
399473	1439	0	3	1	1	1	1
147965	1275	136	154	141	192	157	132
115727	3218	907	1277	767	1189	1388	892
6261	15391	21	41	40	62	50	26
11184	2779	336	423	616	585	467	580
27335	879	1590	1493	1424	1752	1102	1063
81	3893	1037	1791	1599	1703	1627	1097
147968	3129	29	39	33	35	37	31
3963	494	0	0	0	0	0	0
653499	489	0	1	0	0	0	0
3960	1279	14	9	12	17	12	14
1891	1263	62	88	64	55	58	49
100507591	370	2	1	1	0	0	1
100289396	740	2	2	3	2	3	6
3191	2159	1787	2351	2027	2208	1739	1762
126432	3021	277	261	327	380	313	280
22933	2399	598	715	652	811	752	459
4793	2262	174	181	216	154	133	127
643669	1177	4	5	4	3	5	4
54938	2136	107	138	101	139	91	76
6183	1324	62	54	68	64	59	55
115290	2330	0	0	0	0	0	3
126433	2324	0	0	0	0	2	0
390928	2962	0	0	2	0	2	0
10298	3064	36	48	45	44	33	47
342897	1973	0	0	1	0	0	0
342898	482	0	0	0	0	0	0
282617	595	0	0	1	1	0	0
282616	734	0	0	0	0	0	0
282618	856	3	3	7	3	4	5
57622	3132	59	38	47	39	98	78
9535	657	2253	1750	1428	2361	1569	1284
55095	4495	231	438	355	266	396	431
54623	2133	343	349	352	403	359	339
55588	3567	538	606	600	627	480	455
7538	1745	3659	4891	5589	3071	3616	4647
64857	7607	191	472	901	282	460	332
6217	590	2921	2471	2157	2989	2056	2499
6829	3870	762	811	904	807	819	711
92609	2572	151	176	169	210	163	139
10683	2383	1	0	1	2	2	1
348303	1704	0	0	0	1	1	0
126272	1865	21	20	35	27	28	27
163126	1393	107	65	65	91	69	77
29124	595	0	0	0	0	0	0
100129935	1831	0	0	0	0	0	0
148003	600	0	0	0	0	0	0
400696	1130	7	2	1	12	4	5
56891	1083	0	0	0	0	0	1
1178	630	1427	36	69	46	9	113
342900	672	0	0	0	0	0	0
9149	2535	90	180	149	161	192	137
2091	1165	270	323	294	489	265	378
8857	16390	28	62	50	38	47	156
5704	1435	564	517	593	728	472	427
339327	4593	166	134	139	190	100	223
163131	8664	772	579	683	765	552	1078
284323	7507	879	923	909	1143	763	946
4294	3436	101	122	129	96	105	99
148014	843	0	2	2	1	2	3
79935	1817	1	5	2	1	2	4
208	5263	1042	1247	932	1125	1075	984
100507646	1419	20	18	30	20	37	44
693226	99	4	9	12	13	9	9
126526	2126	95	101	73	83	86	92
23646	2438	975	1951	1043	1141	1347	756
147746	2452	7	7	4	4	5	5
57716	5506	31	36	37	32	51	26
29950	1205	117	111	98	180	107	102
29946	1679	376	422	365	370	236	316
645	856	810	950	421	717	4016	255
57731	9139	1	4	4	1	3	3
92799	2365	1276	1604	1242	1548	1860	1089
8425	5446	129	148	205	245	253	310
9253	3561	17	28	31	30	30	26
79934	2464	207	268	244	272	235	211
80271	3385	64	75	69	69	97	54
100507668	1113	0	1	1	0	1	1
284325	2753	39	90	76	48	65	52
6626	1629	423	428	383	406	362	357
8190	614	5	9	6	5	7	1
53916	1140	342	395	306	349	265	229
112398	2209	824	924	667	1172	867	891
1548	1764	4	8	7	2	10	18
1549	2291	1	1	1	1	3	5
1556	2906	9	5	1	23	9	11
1555	3052	0	0	0	0	0	1
1553	1747	0	0	0	0	0	0
1572	1826	0	3	6	5	9	3
29785	2621	25	38	66	79	39	58
558	4737	22	14	45	10	10	26
11100	4298	2067	2922	2672	2548	2404	2142
90324	3322	360	550	428	409	439	454
7040	2200	565	1434	976	1153	1312	837
80776	1031	63	79	63	78	58	54
641649	1424	337	337	266	403	423	208
56915	994	79	91	54	88	81	44
593	1774	302	425	266	407	290	212
374907	1874	91	87	54	85	80	72
55101	1829	168	236	185	224	189	155
100170765	946	2	1	3	2	0	2
100505495	3628	5	0	4	3	0	2
90273	1359	157	126	111	183	115	106
1089	1205	198	316	180	352	408	207
1087	2289	0	0	0	0	0	0
1048	3600	0	0	0	2	1	0
100505535	837	0	0	0	0	0	0
4680	2631	60	33	12	35	143	6
1084	1151	190	49	52	262	351	217
147719	1792	1	1	1	0	5	3
63946	1821	0	0	2	1	3	1
6223	849	2457	2044	2339	2773	1887	2223
100505604	249	1	0	0	1	0	0
973	1258	128	429	198	73	559	145
9138	3328	2535	2858	2893	2778	2989	3080
390937	1065	22	28	14	12	30	49
100505585	633	3	2	4	3	1	13
10567	807	309	472	320	531	454	299
478	3551	12	25	56	37	56	32
2901	3528	3	16	3	6	7	7
64763	3130	115	166	116	116	117	102
5452	4513	613	1310	693	653	617	549
100505622	759	23	25	22	21	25	14
100422980	69	0	2	1	3	1	2
100505639	1955	79	78	74	64	69	78
162989	1887	1115	1121	1030	1217	1210	837
116115	3954	125	197	150	194	159	119
2931	2179	338	479	358	413	607	298
100132272	2199	8	13	9	6	10	14
2077	2705	270	342	263	293	330	295
23152	5473	385	645	554	513	830	683
100505682	480	0	0	0	0	0	0
5050	1232	47	53	35	57	67	34
284338	1530	1	2	0	2	2	1
284339	1779	0	0	0	0	0	0
1954	10966	122	221	230	196	245	204
84518	528	0	2	1	0	1	0
3991	3806	43	50	56	52	63	69
284340	853	6	1	9	4	3	8
634	3612	184	82	47	179	140	65
1088	2303	190	61	22	78	183	10
5671	1908	0	0	0	0	0	1
440533	2131	0	0	0	0	0	0
100505701	483	0	0	0	0	0	0
653492	1742	0	0	0	0	0	0
5669	2966	0	0	0	0	0	0
5675	1804	0	0	0	0	0	0
5680	1735	0	0	0	0	0	0
5676	2038	0	0	0	0	0	0
5670	1612	0	0	0	0	0	0
5673	1640	0	0	0	0	0	0
5672	2032	0	0	0	0	0	0
284344	1721	0	0	0	0	0	0
5678	1706	0	0	0	0	0	0
23574	493	0	0	0	1	0	0
57126	2364	305	18	10	151	50	4
83639	1739	7	1	1	3	0	8
27076	1706	8	9	5	5	4	12
653583	2489	39	49	30	43	38	60
23474	963	175	177	126	167	110	96
284346	1717	7	18	10	6	8	22
7515	2102	252	291	255	269	265	218
390940	959	8	11	8	18	2	4
126298	9687	488	590	712	641	389	438
79177	2057	58	106	76	95	64	84
126299	1395	72	66	76	78	74	66
100170229	2398	10	12	9	16	17	10
199731	2176	27	21	24	21	17	19
5329	2001	767	658	1162	672	542	613
56269	1610	0	0	2	1	2	0
56006	2353	234	365	222	342	282	239
3783	2240	174	155	143	193	139	148
284348	2618	10	11	10	6	0	2
284349	2565	147	151	132	183	104	132
342908	1851	29	24	18	20	16	36
100505715	2193	35	29	25	17	28	25
7596	3903	373	445	385	419	291	337
7638	2426	38	33	23	37	22	20
7711	2673	69	82	56	78	54	31
100505743	2550	9	3	3	6	7	4
7773	4132	258	201	115	235	152	100
7673	1712	73	61	42	77	45	46
7766	2414	109	112	64	98	66	73
342909	2208	64	80	65	119	67	62
7767	2483	133	158	133	119	103	144
100379224	3361	12	13	11	28	11	16
7768	2731	135	149	140	191	126	111
10780	4600	297	245	239	288	205	202
7769	3299	347	302	236	386	229	323
7770	3043	449	489	438	549	394	466
353355	2782	41	62	57	36	61	77
9310	3190	235	246	241	221	175	218
7771	3735	16	14	15	18	19	19
26974	2686	40	28	23	15	28	29
7772	4964	43	44	19	23	48	35
7733	3124	251	205	229	275	193	222
125931	1810	0	0	0	0	0	2
388550	3016	2	0	4	0	0	29
147710	983	1	1	1	4	0	4
5817	6098	286	332	324	308	231	277
56971	2248	17	17	37	10	14	21
388551	1692	0	2	0	0	0	0
602	1864	241	285	258	189	350	199
23624	1591	0	1	0	0	0	0
4059	3058	10	2	0	0	20	0
5819	3575	79	202	53	103	59	43
10452	1802	149	155	183	170	160	170
348	1180	4	6	2	3	0	1
341	461	8	1	1	2	1	0
342	939	0	0	0	0	0	0
346	613	1	0	0	0	0	0
344	721	1	0	1	2	0	0
1209	2469	418	676	536	464	552	444
5971	2270	230	256	193	232	214	144
11129	2234	383	384	360	301	380	344
162979	1586	21	27	25	19	22	22
79760	1659	118	135	137	131	115	68
284352	3393	113	139	129	133	124	130
284353	4687	12	17	22	19	9	22
79090	795	154	133	137	158	102	101
388552	2600	124	217	148	204	146	165
90332	1719	6	4	1	25	2	6
57787	4917	140	293	282	193	208	186
1158	1656	6	5	7	5	4	10
147700	1793	16	23	6	12	51	8
2068	3025	106	133	89	113	113	101
10848	3178	5	8	14	16	16	14
10849	3286	23	14	25	26	17	7
2067	3806	279	377	333	348	295	295
2354	3776	2670	1974	1366	1720	2672	2906
6253	2284	27	57	25	81	41	24
147699	1718	30	20	24	41	28	35
7408	2291	4006	4138	3203	4530	3716	2619
80207	9563	437	375	438	472	367	350
2828	3048	0	0	0	0	0	0
24139	3099	234	300	339	363	273	237
442902	94	0	1	0	0	1	0
100287177	887	2	7	2	3	2	3
2696	2024	19	11	29	14	26	29
693227	97	0	0	0	2	3	2
6633	868	278	228	275	368	245	250
54814	2311	68	57	68	75	59	59
23403	2990	191	230	209	227	196	216
388553	1776	0	0	0	0	0	0
147912	3331	4	7	5	10	4	7
1760	3600	40	59	71	49	43	108
1762	3308	80	112	123	101	108	112
81492	2484	3	1	1	5	1	1
8189	4188	468	737	744	618	571	580
3171	1989	0	0	0	0	0	1
26145	2511	112	136	112	135	123	107
339344	1887	29	61	45	38	42	37
339345	1565	0	0	0	0	0	0
4858	1877	0	0	0	0	0	0
729440	1825	43	51	52	50	57	41
768217	118	0	1	1	0	0	0
8993	953	186	40	21	64	79	23
444882	573	3	2	1	2	1	1
388555	662	0	0	0	1	0	0
147920	955	4	0	0	0	0	0
93429	1635	0	0	0	0	0	0
374918	769	0	0	0	0	0	0
64344	6032	0	1	1	0	0	1
5536	2062	267	236	340	277	201	240
83987	3334	1	0	0	0	0	0
55228	3696	0	0	0	0	5	0
100506012	1947	3	8	7	3	0	2
57469	4722	14	2	2	3	16	12
808	2259	3971	5005	2189	6583	3992	2624
5739	2086	131	187	81	192	138	74
94235	213	7	27	3	19	18	6
147906	2834	1	3	0	2	1	0
100506068	1304	1	3	5	0	2	0
25865	3920	400	598	541	497	796	856
100422913	53	3	1	7	5	3	4
29888	3210	683	843	596	819	755	542
79147	3474	117	156	190	150	116	150
6510	3206	918	974	579	714	2250	417
100170220	120	0	0	0	0	0	0
1175	890	456	534	343	530	503	251
2909	8889	1004	1516	1451	1261	1192	1234
4861	2043	3	9	4	3	2	6
54958	655	27	30	23	20	28	17
23211	6119	430	699	590	605	639	619
10055	2618	602	628	612	750	457	504
27113	2095	113	135	76	127	91	85
100422899	80	1	0	0	0	0	0
100422832	76	0	0	0	0	0	0
26093	2078	105	107	107	106	102	150
255783	839	26	39	30	44	39	32
728	2342	2148	1911	1666	2097	1816	2021
27202	1287	236	207	135	314	308	218
9704	4372	388	398	367	590	832	619
56917	2160	1	1	0	0	0	0
6543	5111	0	0	0	1	1	0
11133	1688	33	39	30	23	30	28
100505681	1822	96	51	79	62	48	73
8775	1842	666	821	596	578	940	453
84215	4632	0	1	5	0	4	6
29998	5739	60	104	109	52	99	125
30846	3584	1	6	0	7	2	2
29997	1522	1004	1003	1036	1597	1019	1130
692091	110	6	1	2	7	5	4
729626	540	1	1	7	6	4	7
6415	876	232	336	298	407	256	210
284355	1839	0	0	0	0	0	0
1406	4467	0	0	0	0	0	0
6822	1987	0	0	0	0	0	0
100126800	122	0	0	0	0	0	0
100170223	120	0	0	0	0	0	0
100126798	122	0	0	0	0	0	0
100169951	121	0	0	0	0	0	0
100170218	120	0	0	0	0	0	0
100126799	122	0	0	0	0	0	0
100170219	120	0	0	0	0	0	0
100169959	122	0	0	0	0	0	0
100170226	119	0	0	0	0	0	0
100170225	120	0	0	0	0	0	0
100131137	654	0	0	0	0	0	0
64100	1059	0	0	0	0	0	0
56344	1251	104	131	34	223	105	41
8605	2567	49	191	49	69	26	7
100505754	845	1	6	1	0	0	0
3978	3083	231	221	238	215	224	331
374920	1737	8	14	17	24	27	24
22900	5766	2761	2793	2630	2450	2389	2660
100505812	1964	430	376	380	558	327	266
163071	2206	0	3	2	0	0	1
93233	3220	1	4	6	2	2	6
2014	829	2642	2630	1856	2598	1767	1628
55260	2249	76	62	53	72	66	82
23546	1009	0	0	0	0	0	1
10945	1557	356	659	487	567	430	474
2906	5093	11	21	16	9	27	11
83743	2456	197	179	234	223	186	203
3770	3470	6	13	18	21	12	22
100505825	1172	2	5	7	4	2	4
9266	4607	320	329	299	336	280	334
114783	4972	33	19	23	28	29	36
6820	1405	0	3	4	4	2	4
100126344	83	0	0	0	1	0	1
54854	2011	0	3	1	1	3	0
171169	972	0	0	0	0	2	0
6141	641	4409	4072	3543	5021	3481	3712
56848	2963	140	176	136	161	151	136
1628	1643	140	131	124	185	132	167
770	1653	38	43	54	41	42	39
653677	2649	6	9	7	2	3	9
126147	1836	3	1	4	1	2	6
2524	3099	10	10	12	13	8	26
284358	1943	6	5	5	6	5	6
54922	3302	1	3	11	3	3	0
284359	1621	0	1	1	1	1	3
2523	4246	6	2	0	6	4	0
26291	885	0	0	0	0	0	0
587	2193	64	74	79	93	56	69
51171	1237	0	2	0	4	5	4
57664	3083	6	14	10	11	12	7
23645	2383	2933	3507	9140	3754	2961	2564
7288	1760	59	70	449	36	38	16
4924	2579	1226	1629	972	1536	1823	870
27294	1081	0	0	2	2	3	4
581	1256	443	505	417	552	369	379
2512	871	28599	35950	19344	29224	36397	18716
2997	3618	436	557	401	465	441	363
10856	1488	189	201	214	255	168	125
3972	523	3	6	8	6	4	9
100287421	1005	1	4	0	2	2	0
1082	879	0	1	0	0	0	0
100170228	119	0	0	0	0	0	0
114336	732	0	0	0	0	0	0
114335	732	0	0	0	0	0	0
100126780	128	0	0	0	0	0	0
93659	880	0	1	0	0	0	0
100505886	523	0	0	0	0	0	0
94115	887	0	0	0	0	0	0
94027	880	0	0	0	0	0	0
100287526	551	0	1	0	0	0	0
4909	999	0	0	0	0	0	0
3743	4372	1	1	0	0	0	0
6625	1923	1284	1302	1230	1585	1282	1455
64130	755	24	21	18	18	17	28
55150	744	3	8	6	1	1	2
8541	4721	17	9	13	16	12	12
3270	2385	0	2	0	0	0	0
54795	4055	26	47	20	20	16	28
28968	2936	79	117	139	122	137	160
100422979	72	4	3	2	3	6	1
951	1245	1432	2556	1633	1943	2297	1687
8463	2164	11	20	4	14	28	22
27120	1031	0	1	0	0	0	0
147872	2383	2	0	0	0	1	0
100505928	368	0	0	0	0	0	0
113091	459	0	0	0	0	0	0
100507003	1557	0	0	0	0	0	0
57030	2976	0	0	0	2	0	0
55011	1246	377	485	439	501	405	368
126133	3106	257	267	219	382	314	217
2323	1036	254	232	137	318	177	286
23521	1127	2325	2548	2083	2917	2210	2277
26819	82	32	32	38	36	31	35
26818	83	2	11	8	7	9	13
26817	66	10	14	12	6	19	19
26816	86	10	15	33	24	23	24
100287619	618	0	0	2	0	1	2
6205	609	9674	8445	7864	9855	8137	6580
84546	88	34	32	29	26	25	33
406942	84	2	2	2	2	2	6
2217	2101	2779	3902	2311	3267	2854	2010
57333	1854	120	158	130	139	163	153
51070	1098	590	435	282	481	430	630
5639	1393	4	6	1	7	5	3
57479	6943	142	388	292	233	319	420
6237	983	133	221	110	133	125	76
58506	4313	98	210	183	157	230	203
3661	1613	493	659	600	623	773	546
83596	1855	101	85	88	90	104	113
3276	1478	443	452	509	547	419	317
199800	2112	12	17	23	34	27	49
126129	2818	0	1	0	2	1	0
60385	1812	10	8	14	14	2	6
160	3499	709	1145	762	849	1970	618
80199	1746	77	88	105	148	131	97
81857	2343	188	252	188	219	432	273
100506033	4235	121	163	129	159	172	183
53635	1884	229	346	256	262	318	307
100506002	1146	63	83	92	84	104	93
11284	1716	234	318	286	277	297	272
84335	2441	135	159	119	115	283	127
79735	2372	173	274	264	255	311	239
259307	2406	17	15	18	21	11	10
23636	3621	918	1255	1038	1087	850	649
22809	2375	212	240	238	201	290	129
114132	3165	20	24	13	15	20	14
400709	1609	44	63	35	45	27	29
51231	2100	425	519	461	525	482	417
25888	4692	165	184	188	191	159	205
400710	1436	4	1	2	1	5	2
100287477	1686	0	0	0	0	0	0
100169956	121	0	0	0	0	0	0
100191063	121	0	0	0	0	0	0
100169952	121	0	0	0	0	0	0
100169957	121	0	0	0	0	0	0
100169953	121	0	0	0	0	0	0
100169958	121	0	0	0	0	0	0
100169955	121	0	0	0	0	0	0
100170216	121	0	0	0	0	0	0
100169954	121	0	0	0	0	0	0
100170224	120	0	0	0	0	0	0
100170217	120	0	0	0	0	0	0
100170227	119	0	0	0	0	0	0
100131519	333	0	0	0	0	0	1
126123	814	0	0	0	0	0	0
79784	6912	0	0	0	0	1	0
3748	3176	24	51	27	26	30	27
256236	1330	1239	1416	928	915	634	392
9476	1392	74	80	56	50	59	45
7376	2067	507	735	449	634	758	502
5424	3447	162	233	193	209	191	151
6689	1471	86	150	113	84	154	69
4606	3598	1	10	3	3	6	7
112703	1225	2	2	2	2	0	0
284361	2034	763	993	717	916	827	641
100506114	1182	12	38	16	16	24	23
126119	769	29	43	33	44	31	23
554235	1257	20	15	19	14	14	26
94030	2958	6	1	5	3	2	3
100126781	123	0	0	0	0	0	0
84258	3099	0	1	0	0	0	0
342918	765	0	0	0	1	0	0
50944	6643	3	1	0	0	3	3
6320	1407	48	85	40	36	44	12
2854	1071	0	0	1	0	0	0
93650	1347	22	10	10	15	19	28
84798	1667	100	124	100	121	107	115
692203	97	3	6	4	7	2	7
692202	97	0	1	0	2	1	5
692204	97	7	1	2	0	3	3
284365	936	1	0	1	0	2	1
3816	874	1	1	2	2	1	2
55554	1309	0	0	0	0	0	0
354	2214	0	0	0	0	0	0
3817	2872	0	0	0	0	0	0
606293	1125	0	0	0	0	0	0
9622	1347	0	0	0	0	0	0
390956	561	0	0	0	0	1	0
25818	1563	0	0	0	0	0	0
5653	1711	0	0	0	0	0	0
5650	1971	0	0	0	0	0	0
11202	1148	0	0	0	0	0	0
284366	1438	0	0	0	0	0	0
5655	3286	0	0	0	0	0	0
11012	1520	0	0	0	0	0	0
43849	1074	0	0	0	0	0	0
26085	1258	0	0	0	0	0	0
43847	1133	2	4	2	2	2	6
90353	2107	35	35	26	57	56	23
27180	1690	814	1181	646	887	953	491
27036	1754	250	480	257	371	237	133
284367	2231	28	102	125	84	60	64
945	1610	990	1191	866	1165	815	549
284369	1706	0	0	1	2	3	1
402665	3100	0	2	1	1	0	1
147645	3674	9	12	12	8	5	6
2109	1450	97	110	89	113	81	89
125875	974	10	36	70	32	73	48
4818	826	826	1980	4358	2372	2557	1339
3982	984	1	27	11	13	12	9
147646	1318	3	18	16	14	20	15
89790	3394	563	622	704	650	475	421
100129083	729	0	1	1	4	0	4
27181	2949	12	0	0	0	0	2
729767	1197	0	0	0	1	0	0
89858	2219	24	2	6	51	16	6
946	2155	51	22	28	26	23	39
7728	3785	190	190	213	300	226	223
729975	1701	18	11	16	14	25	23
339352	690	1	4	1	0	2	0
8778	2498	717	528	390	767	811	215
100049587	2113	411	1059	304	362	838	420
407056	70	0	1	0	0	0	4
406887	79	0	0	0	0	1	1
406910	86	1	0	0	1	0	0
147650	1964	29	11	17	24	18	16
3036	2087	0	0	2	2	0	1
2357	1371	8627	5224	3634	5284	4104	2832
2358	2042	2471	1916	1243	2059	2205	886
2359	2517	233	165	249	310	62	196
84765	3400	151	178	195	216	182	210
100506174	580	11	8	5	8	7	7
65251	3227	156	175	174	191	142	152
79898	2439	110	100	101	133	85	83
59348	2341	351	288	273	366	250	256
284370	4033	295	257	261	290	186	248
80110	4676	233	192	225	274	142	201
9668	2573	176	144	204	217	117	216
284371	3876	452	388	463	437	374	472
90317	3047	173	167	162	209	145	188
162962	3333	276	213	254	288	225	339
5518	2509	1118	1464	1128	1323	1129	1015
90321	2975	365	318	352	385	281	358
693228	97	1	1	1	0	1	1
147657	4742	294	289	253	285	193	305
162963	2382	24	5	5	12	11	14
400713	2264	141	103	105	110	127	125
84436	3978	148	133	102	174	126	167
147658	2086	0	0	1	0	0	0
147660	6741	8	15	7	13	11	23
388558	3311	720	556	920	750	462	823
55762	5596	339	266	281	317	289	344
7696	2484	74	49	75	74	51	60
55769	3481	758	540	693	713	452	942
81856	4713	545	437	584	562	377	557
162966	2548	291	320	411	389	287	323
7576	4675	381	292	406	346	273	312
90333	4031	479	397	398	433	324	381
162967	6145	240	212	172	244	161	218
388559	2307	180	136	170	123	112	134
399669	2334	111	68	79	93	74	134
125893	2697	261	240	246	284	205	241
79986	2997	68	73	5	61	10	40
147664	2490	0	0	0	0	0	0
100271846	2482	0	0	0	0	0	0
90338	4336	680	681	713	688	606	776
55786	2975	24	9	19	3	7	13
84671	4563	220	126	104	166	124	202
79788	3291	22	16	12	11	22	35
342926	3493	31	33	13	20	7	30
317701	1311	0	1	0	0	0	0
317703	906	0	0	0	0	0	0
100507132	1683	0	0	0	0	0	0
